,imdbID,primaryTitle,originalTitle,startYear,runtimeMinutes,genres,averageRating,numVotes,rating_cat,genres_code
42707,tt0114279,Richard III,Richard III,1995.0,110.0,Sci-Fi,7.3,15424,high,21
73303,tt0480940,Schwartz Dynasty,Shoshelet Schwartz,2005.0,99.0,Comedy,6.8,149,high,5
24366,tt0064181,Mission: Africa,Mission: Africa,1968.0,91.0,War,2.1,23,low,25
42161,tt0112817,Dead Man,Dead Man,1995.0,121.0,Drama,7.5,102126,high,8
168163,tt9754442,Dream Journey 5: Legendary Treasure,Da meng xi you 5,2019.0,93.0,Adventure,7.8,10,high,2
105333,tt1608197,Sacred Earth,Sacred Earth,2010.0,46.0,Documentary,7.6,27,high,7
101683,tt1510918,Behind Blue Skies,Himlen är oskyldigt blå,2010.0,110.0,Drama,6.6,3977,middle,8
52326,tt0183635,Pas de femmes,Pas de femmes,1932.0,80.0,Drama,6.5,23,middle,8
165750,tt9037650,A Piece of Cake,Die Heinzels - Rückkehr der Heinzelmännchen,2019.0,78.0,Family,6.0,529,middle,9
167880,tt9673398,"I Respond to You, God","Odazivam Ti se, Boze",1996.0,78.0,Documentary,9.6,112,high,7
48454,tt0145653,Angela's Ashes,Angela's Ashes,1999.0,145.0,Drama,7.3,22956,high,8
70462,tt0435286,Pokémon the Movie: Destiny Deoxys,Gekijôban Poketto Monsutâ Adobansu Jenerêshon: Rekkû no hômonsha Deokishisu,2004.0,98.0,Animation,6.0,4337,middle,3
53644,tt0195911,Men in Scoring Position,Men in Scoring Position,1999.0,93.81829253746335,Drama,5.1,70,middle,8
153279,tt6209662,Parallel Shadows,Sayehay movazi,2016.0,93.81829253746335,Drama,4.6,101,middle,8
12795,tt0038868,Raiders of the South,Raiders of the South,1947.0,55.0,Western,6.0,41,middle,26
149959,tt5699828,Elina,Elina,2016.0,100.0,Thriller,7.5,13,high,24
27855,tt0072166,The Sinful Adultress,Yu mo,1974.0,88.0,Drama,5.2,18,middle,8
65673,tt0354836,Podium,Podium,2004.0,95.0,Music,6.4,4397,middle,15
69948,tt0425413,Run Fatboy Run,Run Fatboy Run,2007.0,100.0,Comedy,6.5,69628,middle,5
53243,tt0191864,Lament for Arthur Leary,Caoineadh Airt Ui Laoire,1975.0,57.0,Drama,6.8,18,high,8
160770,tt7762424,Quarantine,Gharantineh,2008.0,90.0,Romance,3.9,189,middle,20
59934,tt0271882,You Stupid Man,You Stupid Man,2002.0,95.0,Comedy,5.7,2599,middle,5
34778,tt0091734,The Patriot,The Patriot,1986.0,88.0,Action,3.0,387,low,0
99323,tt14532974,Deadly Passion,Deadly Passion,2021.0,89.0,Drama,5.8,56,middle,8
141582,tt4288750,The Last Summer of the Rich,Der letzte Sommer der Reichen,2014.0,92.0,Drama,5.8,38,middle,8
152248,tt6063648,Captain Black,Captain Black,2017.0,86.0,Drama,5.4,112,middle,8
35646,tt0094007,Someone to Love,Someone to Love,1987.0,111.0,Comedy,5.9,439,middle,5
23702,tt0062739,The Bliss of Mrs. Blossom,The Bliss of Mrs. Blossom,1968.0,93.0,Comedy,5.6,670,middle,5
40369,tt0107242,Jack Be Nimble,Jack Be Nimble,1993.0,95.0,Horror,6.0,634,middle,14
18988,tt0052126,The Reluctant Debutante,The Reluctant Debutante,1958.0,94.0,Romance,6.7,1792,middle,20
25322,tt0066279,The Railway Children,The Railway Children,1970.0,109.0,Family,7.3,5633,high,9
101163,tt14992922,The Tinder Swindler,The Tinder Swindler,2022.0,114.0,Documentary,7.1,71696,high,7
85903,tt1149592,Spy(Ies),Espion(s),2009.0,99.0,Romance,5.9,1121,middle,20
167015,tt9376172,The Least of These: The Graham Staines Story,The Least of These: The Graham Staines Story,2019.0,112.0,Drama,5.8,947,middle,8
35452,tt0093540,The Pool,The Pool,1987.0,93.81829253746335,Romance,7.6,24,high,20
108162,tt17163982,Artists in Agony: Hitmen at the Coda Teahouse,Artists in Agony: Hitmen at the Coda Teahouse,2021.0,99.0,Action,7.0,6,high,0
4516,tt0022947,Glos pustyni,Glos pustyni,1932.0,78.0,Romance,4.7,43,middle,20
89565,tt12358316,Little Foot,Little Foot,2020.0,72.0,Family,4.0,53,middle,9
106798,tt1664012,Pharmawhores: The Showtime Sting of Penn & Teller,Pharmawhores: The Showtime Sting of Penn & Teller,2010.0,107.0,Comedy,3.1,24,low,5
70117,tt0428278,The Breakdance Kid,The Breakdance Kid,2004.0,87.0,Comedy,6.4,41,middle,5
139125,tt3904770,August Winds,Ventos de Agosto,2014.0,77.0,Drama,6.3,611,middle,8
81532,tt1060272,Team Everest: A Himalayan Journey,Team Everest: A Himalayan Journey,2007.0,111.0,Documentary,7.9,35,high,7
69075,tt0411489,Hollywood My Home Town,Hollywood My Home Town,1965.0,54.0,Documentary,7.6,524,high,7
91891,tt1291652,Easy Money,Snabba cash,2010.0,124.0,Action,6.7,19563,middle,0
125934,tt2551330,Unkillable,Unkillable,2018.0,120.0,Action,4.4,12,middle,0
91545,tt1283952,Split Ends,Split Ends,2009.0,84.0,Romance,5.4,65,middle,20
55921,tt0217123,"University, Inc.","University, Inc.",1999.0,54.0,Documentary,6.8,19,high,7
95706,tt13637414,Ominous Seed,Notfe Shom,2008.0,93.81829253746335,Horror,1.3,10,low,14
6972,tt0027865,Lady of Secrets,Lady of Secrets,1936.0,73.0,Drama,6.5,70,middle,8
86601,tt1166085,120,120,2008.0,114.0,War,7.2,7042,high,25
117397,tt21232594,Arranged Marriage,Arranged Marriage,2022.0,89.0,Comedy,6.6,19,middle,5
94197,tt1336006,The Revenant,The Revenant,2009.0,117.0,Horror,6.3,11253,middle,14
37196,tt0098087,The Little Thief,La petite voleuse,1988.0,109.0,Comedy,6.8,2295,high,5
64389,tt0330236,Sleeping Beauty,Dornröschen,1917.0,64.0,Fantasy,5.8,35,middle,10
86786,tt1170393,Tambourine,Dayereh-e zangi,2008.0,110.0,Drama,6.9,4007,high,8
24239,tt0063829,"Yours, Mine and Ours","Yours, Mine and Ours",1968.0,111.0,Comedy,7.1,9686,high,5
140465,tt4131452,The Birdman,Omul pasãre,2014.0,77.0,Biography,5.5,54,middle,4
98231,tt1425933,Skeletons,Skeletons,2010.0,94.0,Fantasy,6.7,2036,middle,10
6661,tt0027300,Anthony Adverse,Anthony Adverse,1936.0,141.0,Drama,6.3,1981,middle,8
12030,tt0037464,Wild Horse Phantom,Wild Horse Phantom,1944.0,56.0,Western,5.3,134,middle,26
136167,tt3534078,The Three Musketeers,The Three Musketeers,2008.0,77.0,Adventure,3.5,22,middle,2
158340,tt7249616,Payday,Payday,2017.0,93.81829253746335,Action,7.5,14,high,0
160635,tt7728792,Peridot,Peridot,2022.0,63.0,Drama,5.6,266,middle,8
144936,tt4856674,Paradise,Ma dar behesht,2015.0,100.0,Drama,6.0,131,middle,8
50329,tt0165371,Lucky Jade,Lucky Jade,1937.0,69.0,Crime,4.7,20,middle,6
163697,tt8495600,Debt,Borç,2018.0,95.0,Drama,6.3,1008,middle,8
134581,tt3351348,Pixel Theory,Pixel Theory,2013.0,90.0,Sci-Fi,5.9,101,middle,21
135299,tt3447676,Lonesome Dove Church,Lonesome Dove Church,2014.0,89.0,Western,5.2,416,middle,26
70589,tt0436720,Ring of Fire: The Emile Griffith Story,Ring of Fire: The Emile Griffith Story,2005.0,87.0,Sport,7.5,383,high,22
67913,tt0388837,The Circle,The Circle,2005.0,103.0,Drama,5.3,372,middle,8
19175,tt0052602,The Bat,The Bat,1959.0,80.0,Horror,6.0,6089,middle,14
134843,tt3392348,Red Rabbit Lodge,Red Rabbit Lodge,2019.0,84.0,Horror,6.7,40,middle,14
13504,tt0040175,Blood on the Moon,Blood on the Moon,1948.0,88.0,Drama,6.9,3343,high,8
127357,tt26687452,2023 Oscar Nominated Short Films: Documentary,2023 Oscar Nominated Short Films: Documentary,2023.0,165.0,Documentary,7.7,19,high,7
86741,tt11697536,"On Vodka, Beers, and Regrets","On Vodka, Beers, and Regrets",2020.0,94.0,Romance,6.2,165,middle,20
71938,tt0459175,All the Ships at Sea,All the Ships at Sea,2004.0,64.0,Drama,7.2,92,high,8
97323,tt14039678,Natyam,Natyam,2021.0,136.0,Drama,6.6,1307,middle,8
76289,tt0847215,Neowolf,Neowolf,2010.0,88.0,Thriller,2.3,516,low,24
108475,tt1728217,Tomie: Unlimited,Tomie: Anrimiteddo,2011.0,85.0,Horror,4.7,949,middle,14
48680,tt0149357,My Father's Angel,My Father's Angel,1999.0,86.0,Drama,7.0,144,high,8
75297,tt0808240,Turks in Space,Dünyayi Kurtaran Adam'in Oglu,2006.0,110.0,Action,1.5,16720,low,0
137646,tt3717684,Profiled,Profiled,2014.0,95.0,Mystery,6.1,26,middle,17
102275,tt1522841,Apocalypse According to Doris,Apocalypse According to Doris,2011.0,99.0,Comedy,7.3,34,high,5
140310,tt4109242,Terror Eyes,Terror Eyes,2021.0,78.0,Thriller,3.8,769,middle,24
168703,tt9914642,Albatross,Albatross,2017.0,97.0,Documentary,8.4,47,high,7
101838,tt1513835,Nightbeasts,Nightbeasts,2010.0,80.0,Horror,5.4,1929,middle,14
70330,tt0432290,Flannel Pajamas,Flannel Pajamas,2006.0,124.0,Romance,5.9,951,middle,20
138644,tt3835730,Husband to Rent,Hodinový manzel,2014.0,93.81829253746335,Comedy,5.6,171,middle,5
16727,tt0046909,Devil on Horseback,Devil on Horseback,1954.0,88.0,Drama,6.0,27,middle,8
78740,tt10059518,Unhinged,Unhinged,2020.0,90.0,Thriller,6.0,75496,middle,24
110911,tt18272884,Padre Pio,Padre Pio,2022.0,104.0,Biography,4.6,1147,middle,4
74539,tt0770710,The Nine Dragons,9 Naga,2006.0,104.0,Drama,6.5,133,middle,8
146890,tt5161018,Budapest Noir,Budapest Noir,2017.0,95.0,History,6.1,1883,middle,13
130249,tt2883856,Fantasm,Fantasm,2013.0,56.0,Documentary,7.5,19,high,7
134144,tt3305248,Lady Vampire,Nieng arp,2004.0,151.0,Horror,5.3,25,middle,14
144422,tt4772856,Better Than Love,Better Than Love,2019.0,85.0,Drama,5.0,193,middle,8
105493,tt1613092,Happy,Happy,2012.0,76.0,Family,7.2,3371,high,9
44597,tt0119705,Morella,Morella,1999.0,88.0,Thriller,3.5,104,middle,24
104391,tt1572962,45 M2,45m2,2010.0,78.0,Drama,6.1,714,middle,8
114327,tt19885624,Official Film of the Olympic Games Tokyo 2020 Side A,Official Film of the Olympic Games Tokyo 2020 Side A,2022.0,119.0,Documentary,6.4,17,middle,7
103583,tt1550312,Café de Flore,Café de Flore,2011.0,120.0,Romance,7.3,16609,high,20
89500,tt1234936,"I Was Born, But...","I Was Born, But...",2004.0,90.0,Documentary,6.1,19,middle,7
152310,tt6073014,Aga's House,Aga's House,2019.0,107.0,Comedy,7.7,693,high,5
100610,tt14852088,If God Were a Woman,Si dios fuera mujer,2021.0,71.0,Documentary,6.2,18,middle,7
133354,tt3219670,Collar,Collar,2014.0,89.0,Horror,3.8,227,middle,14
4317,tt0022517,Under Eighteen,Under Eighteen,1931.0,80.0,Drama,6.6,456,middle,8
168178,tt9761064,The Hottest August,The Hottest August,2019.0,94.0,Documentary,6.4,249,middle,7
89045,tt1224436,Alive or Dead,Alive or Dead,2008.0,83.0,Horror,3.1,862,low,14
145250,tt4909602,Lust,Lyst,2017.0,84.0,Mystery,4.0,223,middle,17
87180,tt1178592,Pia Carrot Movie,Pia kyarotto e yôkoso!!,2002.0,93.81829253746335,Romance,5.8,19,middle,20
86624,tt1166810,Fat People,Gordos,2009.0,110.0,Comedy,6.5,2995,middle,5
127332,tt26678266,The Dividers,The Dividers,2023.0,93.81829253746335,Documentary,6.6,20,middle,7
105921,tt1629705,Blackthorn,Blackthorn,2011.0,102.0,Drama,6.5,10284,middle,8
93234,tt1320253,The Expendables,The Expendables,2010.0,103.0,Action,6.4,361845,middle,0
159637,tt7520286,Bisbee '17,Bisbee '17,2018.0,112.0,History,6.8,704,high,13
164682,tt8764582,Dare to Stop Us,"Tomerareru ka, oretachi o",2018.0,119.0,Drama,6.3,161,middle,8
128581,tt2759338,Dassehra,Dassehra,2018.0,131.0,Thriller,3.7,367,middle,24
20102,tt0054652,Bachelor in Paradise,Bachelor in Paradise,1961.0,109.0,Romance,6.3,1847,middle,20
65663,tt0354595,The Game of Their Lives,The Game of Their Lives,2005.0,101.0,History,6.1,3499,middle,13
68986,tt0409860,Cutie Honey,Kyûtî Hanî,2004.0,94.0,Adventure,6.2,1947,middle,2
3616,tt0021046,The Land of Missing Men,The Land of Missing Men,1930.0,55.0,Western,6.0,58,middle,26
5233,tt0024429,Parole Girl,Parole Girl,1933.0,67.0,Drama,6.5,340,middle,8
152278,tt6068406,Galaxy Lords,Galaxy Lords,2018.0,96.0,Action,2.8,194,low,0
6584,tt0027161,Unknown Woman,Unknown Woman,1935.0,66.0,Crime,6.8,18,high,6
26910,tt0069951,The Deadly Trackers,The Deadly Trackers,1973.0,110.0,Drama,5.6,1009,middle,8
100272,tt14773734,Bomma Adirindi Dhimma Tirigindi,Bomma Adirindi Dhimma Tirigindi,2021.0,109.0,Horror,6.8,937,high,14
164029,tt8591792,Bhavai,Bhavai,2021.0,114.0,Romance,5.9,2197,middle,20
43691,tt0117305,Passage to Paradise,Passaggio per il paradiso,1998.0,97.0,Comedy,5.9,81,middle,5
125033,tt2466830,The Short Game,The Short Game,2013.0,99.0,Documentary,7.3,1704,high,7
53703,tt0196528,"Eldridge Cleaver, Black Panther",Eldridge Cleaver,1970.0,75.0,Documentary,6.3,53,middle,7
166585,tt9249092,The Diaries of Adam and Eve,Die Tagebücher von Adam und Eva,2023.0,84.0,Fantasy,6.2,5,middle,10
35416,tt0093453,The Gold Rimmed Glasses,Gli occhiali d'oro,1987.0,110.0,Drama,7.1,658,high,8
33182,tt0087171,Down on Us,Down on Us,1984.0,117.0,Music,4.2,127,middle,15
79516,tt10218674,The Bravest,Lie huo ying xiong,2019.0,118.0,Drama,5.7,1094,middle,8
30501,tt0079450,The Legacy,The Legacy,1978.0,102.0,Horror,5.7,3347,middle,14
16950,tt0047413,Riding Shotgun,Riding Shotgun,1954.0,73.0,Western,6.4,1360,middle,26
134990,tt3408060,The Hamsters,Los Hámsters,2015.0,71.0,Family,5.8,49,middle,9
160134,tt7616124,Killian & the Comeback Kids,Killian & the Comeback Kids,2020.0,137.0,Drama,7.2,33,high,8
108615,tt1733484,Hula and Natan,Hula and Natan,2010.0,55.0,Comedy,7.6,21,high,5
110450,tt1810510,4th Period Mystery,4-kyo-si Choo-ri-yeong-yeok,2009.0,86.0,Drama,5.9,461,middle,8
77752,tt0954965,The Project,The Project,2008.0,84.0,Drama,7.5,121,high,8
155048,tt6524598,Off the Beaten Path,Off the Beaten Path,2019.0,93.0,Drama,5.0,9,middle,8
128723,tt2768300,Annunciation,Annunciation,2014.0,64.0,Drama,6.6,12,middle,8
140148,tt4082524,Chosen,Chosen,2016.0,105.0,Drama,5.3,1026,middle,8
100243,tt14764886,My Indian Boyfriend,My Indian Boyfriend,2021.0,121.0,Romance,5.3,86,middle,20
153424,tt6226908,Hayflick Limit,Hayflick Limit,2017.0,90.0,Mystery,5.0,100,middle,17
105297,tt16062876,Swing Rendez-vous,Swing Rendez-vous,2022.0,88.0,Comedy,5.3,28,middle,5
16616,tt0046682,Adventure in Odessa,Nerazluchnye druzya,1953.0,78.0,Comedy,6.5,26,middle,5
149555,tt5636668,Battle of Memories,Ji yi da shi,2017.0,119.0,Sci-Fi,6.5,1189,middle,21
33515,tt0088082,Conquest,Seiha,1982.0,142.0,Drama,6.0,41,middle,8
31429,tt0082128,Bankers Also Have Souls,Le cadeau,1982.0,100.0,Comedy,6.1,476,middle,5
74814,tt0785012,In Tranzit,In Tranzit,2008.0,113.0,Drama,5.7,2629,middle,8
79485,tt1021085,The Days Without Lei Feng,Li kai Lei Feng de ri zi,1996.0,100.0,Drama,6.3,171,middle,8
108094,tt1714633,"Chantal Akerman, From Here","Chantal Akerman, de cá",2010.0,61.0,Documentary,6.9,41,high,7
99848,tt1465513,The Italian Key,The Italian Key,2011.0,92.0,Romance,5.4,358,middle,20
75849,tt0826608,Presque Isle,Presque Isle,2008.0,93.81829253746335,Drama,7.7,11,high,8
147802,tt5301662,Marshall,Marshall,2017.0,118.0,Biography,7.3,26283,high,4
239,tt0005363,From the Valley of the Missing,From the Valley of the Missing,1915.0,50.0,Adventure,6.7,24,middle,2
15521,tt0044328,Adorable Creatures,Adorables créatures,1952.0,109.0,Comedy,5.8,173,middle,5
3530,tt0020842,Three from the Filling Station,Die Drei von der Tankstelle,1930.0,99.0,Comedy,6.5,870,middle,5
63583,tt0318010,Rachel's Attic,Rachel's Attic,2002.0,112.0,Horror,3.6,144,middle,14
46561,tt0130019,"I Love You, Don't Touch Me!","I Love You, Don't Touch Me!",1997.0,86.0,Comedy,5.2,511,middle,5
2965,tt0019270,Phantom of the Range,Phantom of the Range,1928.0,50.0,Western,5.5,26,middle,26
98957,tt14431336,Raphael: The Young Prodigy,Raphael: The Young Prodigy,2021.0,90.0,Documentary,6.6,18,middle,7
133214,tt3204902,Project Dinosaur,Project Dinosaur,2000.0,64.0,Family,6.4,29,middle,9
124006,tt24017902,Carousel,Karusell,2023.0,93.0,Horror,4.6,258,middle,14
27455,tt0071255,The Bunny Caper,Sex Play,1974.0,90.0,Comedy,5.2,154,middle,5
137895,tt3743206,3 Scream Queens,3 Scream Queens,2014.0,75.0,Horror,5.0,96,middle,14
100472,tt14818156,My Name Is Bulger,My Name Is Bulger,2021.0,90.0,Documentary,5.8,38,middle,7
91623,tt12851872,The Caretaker,The Caretaker,2020.0,103.0,Drama,4.8,22,middle,8
106271,tt1641821,Misconception,Misconception,2009.0,65.0,Documentary,8.2,15,high,7
116465,tt2090629,The Culling,The Culling,2015.0,81.0,Horror,3.5,1841,middle,14
127594,tt2678766,Native Land,Strana rodnaya,1942.0,78.0,Documentary,6.3,11,middle,7
83802,tt11068166,All Hands on Deck,À l'abordage,2020.0,95.0,Drama,7.0,2523,high,8
117466,tt2124990,A Soft Sense of Cinnamon,Un suave olor a canela,2012.0,94.0,Drama,6.3,19,middle,8
44886,tt0120357,Touch,Touch,1997.0,96.0,Comedy,5.6,2669,middle,5
141595,tt4291584,Lotus Eyes,Lotus Eyes,2016.0,80.0,Drama,5.0,93,middle,8
97243,tt14030526,"Introducing, Selma Blair","Introducing, Selma Blair",2021.0,90.0,Documentary,7.8,970,high,7
117541,tt21272092,Because We Have Each Other,Because We Have Each Other,2022.0,89.0,Documentary,8.0,32,high,7
53052,tt0189988,Secrets of the Nazi Criminals,Krigsförbrytare,1962.0,82.0,Documentary,7.3,40,high,7
162742,tt8252544,Little Histories,Historias pequeñas,2019.0,93.0,Drama,7.8,31,high,8
92042,tt12953604,The Black Spider,Die Schwarze Spinne,2022.0,116.0,Drama,4.9,249,middle,8
114044,tt1979319,Rurouni Kenshin Part I: Origins,Rurôni Kenshin: Meiji kenkaku roman tan,2012.0,134.0,Action,7.4,28589,high,0
22383,tt0059588,War Between the Planets,Il pianeta errante,1966.0,80.0,Sci-Fi,4.1,594,middle,21
9717,tt0032981,Remember the Night,Remember the Night,1939.0,94.0,Drama,7.6,7058,high,8
56766,tt0228182,Dark Heritage,Dark Heritage,1989.0,94.0,Horror,4.1,345,middle,14
120637,tt2251094,All Things Shining,All Things Shining,2012.0,45.0,Drama,7.1,21,high,8
116787,tt21044524,For Jojo,Für Jojo,2022.0,96.0,Drama,4.0,325,middle,8
